pid,uri,title,longitude,latitude,without_zotero
462428,https://pleiades.stoa.org/places/462428,Phorbantia (island),12.3390689,37.9871994,"462428:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A2008.01.0636%3Abook%3D3%3Achapter%3D4>>Ptol. (Perseus) 3.4.|462428:loc:dare-location:http://francia.ahlfeldt.se/imperium.php>>Johan Åhlfeldt, Digital Atlas of the Roman Empire, 2012.|462428:name:phorbantia:http://www.perseus.tufts.edu/hopper/text?doc=Ptol.%203.4.17&lang=original>>Ptol. 3.4 (Perseus)|462428:name:phorbantia:https://books.google.co.uk/books?id=R5QyAQAAIAAJ&lpg=PA157&ots=MNBZAqT-ua&dq=%CE%A6%CE%BF%CF%81%CE%B2%CE%B1%CE%BD%CF%84%CE%AF%CE%B1&pg=PA157#v=onepage&q&f=false>>Steph. Byz. (Holstenius, van Berkel,  de Pinedo: Google Books)|462428:name:bucinna:>>BTCGI IX, 7-15|462428:name:bucinna:>>Manni 1981, 76|462428:name:bucinna:http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.04.0064:id=bucinna-geo>>Smith 1854 (Perseus), BUCINNA|462428:name:bucinna:>>Steph. Byz.|462428:name:bucinna:>>BTCGI IV, 215-16"
462430,https://pleiades.stoa.org/places/462430,Piano della Camera,14.343444,37.162942,"462430:>>Panvini 1993, 825-39|462430:>>Wilson 1995, 101"
462432,https://pleiades.stoa.org/places/462432,Piano della Clesia,14.13669,37.485641,462432:http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=36&IdSito=17>>Area archeologica e Antiquarium di Sabucina
462433,https://pleiades.stoa.org/places/462433,Piano Fontane,14.23635,37.983284,"462433:>>Wilson 1990, 197"
462435,https://pleiades.stoa.org/places/462435,Roman Villa and Medieval Settlement at Piazza Armerina,14.334722,37.364722,"462435:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0006%3Aalphabetic+letter%3DP%3Aentry+group%3D5%3Aentry%3Dpiazza-armerina>>PECS (Perseus), PIAZZA ARMERINA|462435:loc:villa-romana-del-casale:>>A. Carandini - A. Ricci - M. de Vos, Filosofiana, The villa of Piazza Armerina. The image of a Roman aristocrat at the time of Constantine, Palermo: 1982.|462435:name:name.2016-01-22.8604662131:http://www.geonames.org/7287817/villa-romana-del-casale.html>>GeoNames 7287817"
462436,https://pleiades.stoa.org/places/462436,Pietra Rossa,13.491809,37.380402,"462436:>>BTCGI XIII, 570-71"
462437,https://pleiades.stoa.org/places/462437,Pietra Rossa,14.064367,37.47819,"462437:>>BTCGI XIII, 571-72"
462438,https://pleiades.stoa.org/places/462438,Pirama?,13.283665,37.996465,"462438:>>Manni 1981, 220|462438:>>Greco, C. 1993-1994. “Un sito tardoromano sulla via  Agrigentum-Panormus: scavi nella necropoli in  contrada S. Agata (Piana degli Albanesi).” Kokalos 39-40:1143-63.|462438:http://www.trismegistos.org/place/33132>>TM GEO ID 33132"
462443,https://pleiades.stoa.org/places/462443,Pizzo Cannita,13.4715454,38.0691991,462443:loc:osm-location-of-pizzo-cannita:https://www.openstreetmap.org/browse/node/416975184>Node 416975184>osm:node=416975184
462444,https://pleiades.stoa.org/places/462444,Pizzo Chiarastella,13.481852,37.924453,"462444:>>BTCGI XIV, 25-27"
462452,https://pleiades.stoa.org/places/462452,Plemmyrium (promontory),15.319287916098148,37.02303340127723,462452:http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:7.4.4>>Thuc. 7.4.4|462452:loc:osm-location-of-the-modern-punta-castelluccio:https://www.openstreetmap.org/browse/node/684908951>Node 684908951>osm:node=684908951|462452:loc:osm-location-of-the-modern-faro-di-capo-murro-di:https://www.openstreetmap.org/browse/way/176712719>Way 176712719>osm:way=176712719
462454,https://pleiades.stoa.org/places/462454,Polizzello,13.826699,37.6064334,462454:loc:osm-location-of-area-archeologica-di-polizzello:https://www.openstreetmap.org/browse/node/9060847153>Node 9060847153>osm:node=9060847153
462456,https://pleiades.stoa.org/places/462456,Portus Pachyni/*Apollineum,15.135478,36.683441,462456:name:portus-pachyni:https://latin.packhum.org/loc/474/5/224/1272-1285@1#224>>Cic. In Verr. 2.5.87.11
462459,https://pleiades.stoa.org/places/462459,Punta Secca,14.507181464438741,36.78787704381007,462459:loc:osm-location-of-area-archeologica-di-caucana:https://www.openstreetmap.org/browse/way/1243493000>Way 1243493000>osm:way=1243493000|462459:name:parco-archeologico-di-kaukana:http://www.geonames.org/10344705/parco-archeologico-di-kaukana.html>>GeoNames 10344705
462461,https://pleiades.stoa.org/places/462461,Racalmuto,13.7330745,37.4076652,"462461:http://www.mindat.org/loc-271262.html>>Racalmuto sulphur mines, Racalmuto, Agrigento Province (Girgenti Province), Sicily, Italy|462461:loc:osm-location-of-modern-racalmuto-sicily:http://www.openstreetmap.org/browse/node/67253791>Node 67253791>osm:node=67253791"
462462,https://pleiades.stoa.org/places/462462,Ramla Bay,14.283799,36.0627831,462462:loc:osm-location-of-ramla-bay:https://www.openstreetmap.org/browse/node/5305149549>Node 5305149549>osm:node=5305149549
462463,https://pleiades.stoa.org/places/462463,Ras-ir Raheb Roman Farm,14.328531,35.906401,"462463:loc:remains-of-roman-estate-at-ras-ir-raheb:http://www.maltain360.com/default.aspx#120000222>>Bonanno, Anthony. Ras Ir-Raheb - Megalithic Temple and Punico Roman Remains, Maltain360.com"
462468,https://pleiades.stoa.org/places/462468,Rocca Argenteria,13.313466,37.8637582,"462468:>>Wilson 1990, 239|462468:loc:osm-location:http://www.openstreetmap.org/browse/node/2877008880>Node 2877008880>osm:node=2877008880"
462469,https://pleiades.stoa.org/places/462469,Rocca Nadore,13.1226364,37.5647701,462469:loc:osm-location-of-rocca-nadore:http://www.openstreetmap.org/browse/node/4581591873>Node 4581591873>osm:node=4581591873
462470,https://pleiades.stoa.org/places/462470,Rocca Stefano,13.68924577173515,37.31388447539088,462470:loc:osm-location-of-necropoli-paleocristiana-di:https://www.openstreetmap.org/browse/way/366258808>Way 366258808>osm:way=366258808
462471,https://pleiades.stoa.org/places/462471,Rometta,15.413438,38.170558,462471:>>R.J.A Wilson
462472,https://pleiades.stoa.org/places/462472,Runzi di Pietraperzia,14.137985,37.42113,"462472:>>BTCGI XIII, 569-70"
462474,https://pleiades.stoa.org/places/462474,S. Agata di Campobello di Mazara,12.687506137278406,37.66596863098527,462474:loc:osm-location:http://www.openstreetmap.org/browse/way/280274849>Way 280274849>osm:way=280274849
462477,https://pleiades.stoa.org/places/462477,S. Luca di Castronuovo,13.604398,37.679997,"462477:>>Vassallo, S. 1993-94. “Saggi nella fattoria ellenistico-romana  in contrada S. Luca.” Kokalos 39-40:1273-9.|462477:https://www.academia.edu/1496641/La_villa_rustica_di_Contrada_San_Luca_Castronovo_di_Sicilia_Palermo_>>Zirone, D. 2009. ""La villa rustica di Contrada San Luca (Castronovo di Sicilia, Palermo)."" In  Immagine e immagini della Sicilia e di altre isole del Mediterraneo antico - Atti delle seste giornate internazionali di studi sull’area elima e la Sicilia occi"
462478,https://pleiades.stoa.org/places/462478,S. Marco d’Alunzio,14.700325,38.071905,"462478:>>Bellanca 1969, 133|462478:>>Wilson 1990, 239-40"
462479,https://pleiades.stoa.org/places/462479,S. Nicolo di Carini,13.180165,38.153624,"462479:>>Camerata-Scovazzo, R. 1977. “I mosaici pavimentali di  Carini. Tradizione pittorica ellenistico-romana su  alcuni tessellati siciliani del IV secolo.” ArchClass 29:134-60.|462479:>>Wilson 1990, 212, 234"
462481,https://pleiades.stoa.org/places/462481,S. Teresa di Longarini,15.238338,37.006654,"462481:>>Wilson 1990, 212"
462482,https://pleiades.stoa.org/places/462482,S. Venera al Pozzo,15.154041,37.582516,"462482:>>Spigo 1980, 787|462482:>>Wilson 1990, 226-28"
462483,https://pleiades.stoa.org/places/462483,Sabucina,14.12034038145513,37.50258547907559,462483:http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=36&IdSito=17>>Area Archeologica e Antiquarium di Sabucina|462483:loc:osm-location:http://www.openstreetmap.org/browse/way/280175517>Way 280175517>osm:way=280175517
462484,https://pleiades.stoa.org/places/462484,Saraceno di Favara,13.654703949990564,37.328924345897406,462484:loc:osm-location-of-villa-romana-saraceno:https://www.openstreetmap.org/browse/way/245252792>Way 245252792>osm:way=245252792
462485,https://pleiades.stoa.org/places/462485,Scicli,14.702367,36.791428,"462485:>>Wilson 1990, 152|462485:http://www.trismegistos.org/place/22345>>TM GEO ID 22345"
462486,https://pleiades.stoa.org/places/462486,Scornavacche,14.579821387700676,37.05071250880605,462486:loc:osm-location-of-scornavacche:https://www.openstreetmap.org/browse/way/280642371>Way 280642371>osm:way=280642371
462487,https://pleiades.stoa.org/places/462487,Segesta/Egesta,12.836180500000001,37.940316,"462487:http://www.perseus.tufts.edu/hopper/text?doc=Diod.%205.9&lang=original>>Diod. 5.9|462487:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0064%3Aalphabetic+letter%3DS%3Aentry+group%3D9%3Aentry%3Dsegesta-geo>>Smith 1854 (Perseus), SEGESTA|462487:loc:dare-location:http://francia.ahlfeldt.se/imperium.php>>Johan Åhlfeldt, Digital Atlas of the Roman Empire, 2012.|462487:name:egesta:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0017%3Aspeech%3D3%3Asection%3D30>>Andoc. (Perseus) 3.30|462487:name:name.2016-01-04.9049427327:http://www.perseus.tufts.edu/hopper/text?doc=Ptol.+3.+4&fromdoc=Perseus%3Atext%3A2008.01.0636>>Ptol. 3.4 (Perseus)|462487:name:name.2016-01-04.9049427327:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0229%3Atext%3DIll.%3Achapter%3D4>>App. (Perseus) 3.4|462487:name:acesta:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.02.0055%3Abook%3D5%3Acard%3D700>>Verg. Aen. (Greenough: Perseus) V.718"
462488,https://pleiades.stoa.org/places/462488,Selinous/Lanaricus (river),12.818604858164939,37.643970062201475,"462488:>>Manni 1981, 122, 113|462488:https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0ahUKEwjekOCi6fXOAhUM4yYKHTXXDFoQFggiMAE&url=http%3A%2F%2Fjournals.cambridge.org%2Fabstract_S0570608400002106&usg=AFQjCNGyZrY6qMGjQmwDIkUtsH29kendlw&sig2=rUAliX9wcxfrVp7DTz_bUA>>Wilson, R.J.A. 1987, 144-8.|462488:http://www.trismegistos.org/place/43891>>TM GEO ID 43891|462488:loc:osm-location-of-fiume-modione:http://www.openstreetmap.org/browse/way/186175760>Way 186175760>osm:way=186175760|462488:name:fiume-modione:http://www.geonames.org/2524118/fiume-modione.html>>GeoNames 2524118"
462489,https://pleiades.stoa.org/places/462489,Selinus,12.824893086483907,37.58828165591654,"462489:loc:osm-location-of-selinunte:https://www.openstreetmap.org/browse/relation/3898443>Relation 3898443>osm:relation=3898443|462489:name:name.2016-01-05.8590569637:>>BTCGI XVIII, 596-678|462489:name:name.2016-01-05.8590569637:>>Manni 1981, 224|462489:name:name.2016-01-05.8590569637:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0125%3Abook%3D5%3Achapter%3D46>>Hdt. (Perseus) 5.46|462489:name:name.2016-01-05.8590569637:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0083%3Abook%3D11%3Achapter%3D21>>Diod. (Perseus) 11. 21|462489:name:selinunte:>>BTCGI XVIII, 596-678|462489:name:selinunte:>>Manni 1981, 224|462489:name:selinunte:http://www.geonames.org/2523164/parco-archeologico-di-selinunte.html>>GeoNames 2523164|462489:name:parco-archeologico-di-selinunte:http://www.geonames.org/2523164/parco-archeologico-di-selinunte.html>>GeoNames 2523164"
462492,https://pleiades.stoa.org/places/462492,Sicilia (island),14.046517222907195,37.592530586002724,462492:name:sizilien:http://www.geonames.org/2523118/sicily.html>>GeoNames 255620
462494,https://pleiades.stoa.org/places/462494,Siculum Fretum,15.596238794188865,38.11676404652523,462494:loc:osm-location-of-strait-of-messina:https://www.openstreetmap.org/browse/relation/11160661>Relation 11160661>osm:relation=11160661|462494:name:siculum-fretum:http://latin.packhum.org/loc/978/1/234/1389-1403>>Plin. HN 3.49.1|462494:name:name.2017-04-06.8857078152:http://www.geonames.org/2524168/stretto-di-messina.html>>|462494:name:strait-of-messina:http://www.geonames.org/2524168/stretto-di-messina.html>>Geonames 2524168: Stretto di Messina
462498,https://pleiades.stoa.org/places/462498,Soluntum,13.531695631799682,38.09313954414942,"462498:http://www.perseus.tufts.edu/hopper/text?doc=Diod.%2014.48.5&lang=original>>Diod. Sic. 14.48.5|462498:http://latin.packhum.org/loc/474/5/116/445-451>>Cic. Verr. 2.3.103.8|462498:loc:dare-location:http://francia.ahlfeldt.se/imperium.php>>Johan Åhlfeldt, Digital Atlas of the Roman Empire, 2012.|462498:loc:location-of-soluntum:http://www.openstreetmap.org/browse/way/53454891>Way 53454891>osm:way=53454891|462498:name:solunto:http://www.geonames.org/2523057/rovine-di-solunto.html>>GeoNames 2523057|462498:name:solunto:>>Manni 1981, 225-26|462498:name:solunto:>>BTCGI XIX, 467-77|462498:name:solunto:>>BAtlas 47 D2 Soluntum|462498:name:solus:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0083%3Abook%3D14%3Achapter%3D48>>Diod. (Perseus) 14.45|462498:name:solus:>>BTCGI XIX, 467-77|462498:name:solus:>>Manni 1981, 225-26|462498:name:solantum:>>BTCGI XIX, 467-77|462498:name:solantum:https://books.google.co.uk/books?id=4gQgAAAAQBAJ&lpg=PT112&ots=yNQzHO930B&dq=selentos%20guidonis&pg=PT111#v=onepage&q&f=false>>Rav. Cosm.  5.23|462498:name:selentos:>>BTCGI XIX, 467-77|462498:name:selentos:https://books.google.co.uk/books?id=4gQgAAAAQBAJ&lpg=PT112&ots=yNQzHO930B&dq=selentos%20guidonis&pg=PT112#v=onepage&q&f=false>>Rav. Cosm. (Schnetz and Zumschlinge: Google Books) 58"
462499,https://pleiades.stoa.org/places/462499,Sossios (river),13.25,37.25,"462499:>>Manni 1981, 123"
462502,https://pleiades.stoa.org/places/462502,Symaethus (river),14.875536246791391,37.577252001190196,462502:loc:osm-location-of-fiume-simeto:https://www.openstreetmap.org/browse/way/400431032>Way 400431032>osm:way=400431032
462506,https://pleiades.stoa.org/places/462506,Tauromenium,15.292123,37.852391,"462506:http://francia.ahlfeldt.se/places/16874>>RFO 16874|462506:http://latin.packhum.org/loc/474/57/440/3906-3919>>Cic. Att. 16.11.7.2|462506:loc:dare-location:http://francia.ahlfeldt.se/imperium.php>>Johan Åhlfeldt, Digital Atlas of the Roman Empire, 2012."
462507,https://pleiades.stoa.org/places/462507,Tauros Akron,15.2580231,37.242806,462507:loc:osm-location-of-capo-santa-croce:https://www.openstreetmap.org/browse/node/686610960>Node 686610960>osm:node=686610960
462508,https://pleiades.stoa.org/places/462508,Terias (river),15.25,37.25,"462508:>>Manni 1981, 125"
462510,https://pleiades.stoa.org/places/462510,Terravecchia di Grammichele,14.622855537733034,37.234791566585756,462510:loc:osm-location-of-parco-archeologico-di-occhiola:https://www.openstreetmap.org/browse/way/340290480>Way 340290480>osm:way=340290480
462511,https://pleiades.stoa.org/places/462511,Thapsos,15.233776088610261,37.153074024868346,"462511:loc:dare-location:http://francia.ahlfeldt.se/imperium.php>>Johan Åhlfeldt, Digital Atlas of the Roman Empire, 2012.|462511:loc:osm-location-of-thapsos:https://www.openstreetmap.org/browse/way/158484579>Way 158484579>osm:way=158484579|462511:name:name.2016-07-01.9900618725:http://www.geonames.org/8181788/thapsos.html>>GeoNames 8181788|462511:name:area-archeologica-di-thapsos:http://www.geonames.org/10375716/area-archeologica-di-thapsos.html>>GeoNames 10375716"
462512,https://pleiades.stoa.org/places/462512,Thapsus (promontory),15.220232638634082,37.15424852359725,462512:loc:osm-location:https://www.openstreetmap.org/browse/way/26482737>Way 26482737>osm:way=26482737
462513,https://pleiades.stoa.org/places/462513,Thermae Himeraeae,13.696253500000001,37.9851965,"462513:loc:dare-location:http://francia.ahlfeldt.se/imperium.php>>Johan Åhlfeldt, Digital Atlas of the Roman Empire, 2012.|462513:name:termini-imerese:http://www.geonames.org/6539140/termini-imerese.html>>GeoNames 6539140|462513:name:termini-imerese:>>Manni 1981, 236|462513:name:termini-imerese:>>BTCGI XX, 442-85|462513:name:termini-imerese:>>BAtlas 47 D3 Thermae Himeraeae|462513:name:thermae-himerenses:>>BTCGI XX, 442-85|462513:name:thermae-himerenses:>>Manni 1981, 236|462513:name:thermae-himerenses:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0233%3Abook%3D1%3Achapter%3D24>>Polyb. (Büttner-Wobst: Perseus) 1. 24. 4|462513:name:colonia-augusta-himereorum-thermitanorum:>>BTCGI XX, 442-85|462513:name:colonia-augusta-himereorum-thermitanorum:http://www.trismegistos.org/tm/detail.php?tm=285283>>CIL X, 7345 (Trismegistos)"
462514,https://pleiades.stoa.org/places/462514,Thermae Selinuntinae/Aquae Larodes,13.091992,37.504887,"462514:name:aquae-labodes:>>Guido., 58"
462515,https://pleiades.stoa.org/places/462515,Thermos (river),13.670271845643828,37.976777167145755,462515:loc:location-of-Thermos-fl:http://www.openstreetmap.org/browse/way/47360051>Way 47360051>osm:way=47360051
462516,https://pleiades.stoa.org/places/462516,Thorax,15.182249,38.131542,"462516:name:thorax:>>Diod. Sic. 22, 13, 3-4"
462517,https://pleiades.stoa.org/places/462517,*Timetos (river),14.75,38.25,"462517:>>Manni 1981, 126"
462520,https://pleiades.stoa.org/places/462520,Traiectus,15.611652249999988,38.2642982,"462520:loc:dare-location:http://francia.ahlfeldt.se/imperium.php>>Johan Åhlfeldt, Digital Atlas of the Roman Empire, 2012."
462525,https://pleiades.stoa.org/places/462525,Triokala?,13.217575,37.578612,462525:name:triocala:http://latin.packhum.org/loc/1345/1/13/12291-12299>>Sil. Ital. 14.270
462527,https://pleiades.stoa.org/places/462527,Tyndaris,15.0445609,38.14272495,"462527:loc:tindari:http://www.openstreetmap.org/browse/node/1826824620>Node 1826824620>osm:node=1826824620|462527:name:name.2016-01-15.3051111509:>>BAtlas 47 G2 Tyndaris|462527:name:name.2016-01-15.3051111509:>>Manni 1981, 240|462527:name:name.2016-01-15.3051111509:>>BTCGI XX, 606-54|462527:name:name.2016-01-15.3051111509:http://www.geonames.org/7290470/tindari.html>>GeoNames 7290470|462527:name:name.2016-01-15.3191450165:>>BTCGI XX, 606-54|462527:name:name.2016-01-15.3191450165:>>Manni 1981, 240|462527:name:name.2016-01-15.3191450165:http://data.perseus.org/citations/urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:6.2.1>>Strab. (Meineke: Perseus) 6.2.1|462527:name:name.2016-01-15.3191450165:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0233%3Abook%3D1%3Achapter%3D25>>Polyb. (Perseus) 1.25|462527:name:tindaride:>>BTCGI XX, 606-54|462527:name:tindaride:https://books.google.co.uk/books?id=ionaheRkTgQC&lpg=PA257&ots=BJ56ObSLCy&dq=Itinerarium%20Antonini%20Augusti%20tindaride&pg=PA257#v=onepage&q&f=false>>It. Ant. (Google Books), 90. 5. 6; 93. 1|462527:name:tyndareon:>>BTCGI XX, 606-54|462527:name:tyndareon:>>Rav. Cosm. 5.23|462527:name:tyndareum:>>BTCGI XX, 606-54|462527:name:tyndareum:http://latin.packhum.org/loc/914/1/1278/2175-2184>>Liv. (PHI) 36.2.11.4"
462530,https://pleiades.stoa.org/places/462530,Ulixis Portus,15.1132178,37.529051,462530:loc:osm-location-of-modern-ognina:https://www.openstreetmap.org/browse/node/1356739203>Node 1356739203>osm:node=1356739203
462536,https://pleiades.stoa.org/places/462536,Xiphonias Akroterion,15.221473407432514,37.226281421637324,462536:loc:osm-location-of-the-modern-isola-delle-palme:https://www.openstreetmap.org/browse/way/54512545>Way 54512545>osm:way=54512545
462538,https://pleiades.stoa.org/places/462538,Zancle/Messana,15.556634,38.192251,"462538:name:messana:http://latin.packhum.org/loc/474/5/51/150-157>>Cic. In Verr. 2.2.19.3|462538:name:messina:http://www.geonames.org/2524170/messina.html>>GeoNames: 2524170|462538:name:messina:>>BTCGI X, 1-65|462538:name:messina:>>Manni 1981, 242-44|462538:name:messina:>>BAtlas 47 H2 Zancle/Messana"
462539,https://pleiades.stoa.org/places/462539,Żejtun (Zejtun) Roman Villa,14.535766877038094,35.8516816025323,462539:http://www.um.edu.mt/ben/builtheritage/projects2/the_zejtun_roman_villa_project>>The Zejtun Roman Villa Project|462539:loc:osm-location-of-a-ejtun-roman-villa:https://www.openstreetmap.org/browse/way/905364700>Way 905364700>osm:way=905364700
462817,https://pleiades.stoa.org/places/462817,Untitled,13.75,37.75,462817:>>Belvedere 1986
462818,https://pleiades.stoa.org/places/462818,Untitled,14.25,37.25,"462818:>>Wilson 1990, 224"
462821,https://pleiades.stoa.org/places/462821,Untitled,15.25,37.25,"462821:>>Cavallari 1883, 95-142|462821:>>Wilson 1990, 95"
463574,https://pleiades.stoa.org/places/463574,Untitled,13.570975,37.282319,"463574:>>Wilson 1990, 14"
463575,https://pleiades.stoa.org/places/463575,Untitled,14.180131,38.018848,"463575:>>Wilson 1990, 14"
463576,https://pleiades.stoa.org/places/463576,Untitled,14.695556,38.106314,"463576:>>Wilson 1990, 14|463576:>>Galliazzo 1995, 174 (no. 372)"
463578,https://pleiades.stoa.org/places/463578,"Roman bridge, Pietralunga di Paternò",14.864535717300795,37.575159441335195,463578:loc:osm-location-of-ponte-romano:https://www.openstreetmap.org/browse/way/359424834>Way 359424834>osm:way=359424834
464327,https://pleiades.stoa.org/places/464327,Motya causeway,12.470553601404351,37.87821930783188,464327:loc:osm-location-of-strada-fenicia-sommersa:https://www.openstreetmap.org/browse/way/250719745>Way 250719745>osm:way=250719745
465838,https://pleiades.stoa.org/places/465838,Aceste,,,"465838:https://latin.packhum.org/loc/474/5/111/103-110,255-262,315-322>>Cic. In Verr. 2.3.83.2, 2.3.83.4, 2.3.83.5|465838:name:acestenses:https://latin.packhum.org/loc/474/5/111/103-111,255-263,315-323>>Cic. In Verr. 2.3.83.2, 2.3.83.4, 2.3.83.5"
465839,https://pleiades.stoa.org/places/465839,Acherini,,,"465839:>>Cicero, II in Verrem 3.103|465839:http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.04.0064:entry=acherini-geo&highlight=acherini>>Smith 1854 (Perseus), ACHERÍNI|465839:http://www.perseus.tufts.edu/hopper/text?doc=Cic.%20Ver.%203.43&lang=original>>Cic. in Verr, 3.43"
465841,https://pleiades.stoa.org/places/465841,Adryx,,,465841:http://www.encquran.brill.nl/entries/brill-s-new-jacoby/philistos-556-a556?s.num=0&s.q=adryx>>Philistos (556) fr. 61
465844,https://pleiades.stoa.org/places/465844,Akellon,,,"465844:>>DiodSic 24.1.10-11|465844:>>BTCGI III, 7-8"
465847,https://pleiades.stoa.org/places/465847,Alabon,,,"465847:>>Manni 1981, 139|465847:>>BTCGI III, 136-37"
465849,https://pleiades.stoa.org/places/465849,Amathai,,,"465849:>>Manni 1981, 142|465849:>>BTCGI III, 208"
465850,https://pleiades.stoa.org/places/465850,Ambikes,,,"465850:>>BTCGI III, 209-10"
465851,https://pleiades.stoa.org/places/465851,Ameselon,,,"465851:>>Manni 1981, 142"
465852,https://pleiades.stoa.org/places/465852,Ankyrai/Ankrina,,,"465852:>>BTCGI III, 230-31"
465853,https://pleiades.stoa.org/places/465853,Anniana/Myrtus,,,"465853:>>Manni 1981, 144"
465854,https://pleiades.stoa.org/places/465854,Arae,,,"465854:>>Manni 1981, 66"
465855,https://pleiades.stoa.org/places/465855,Arbele/Arbalai,,,"465855:>>Manni 1981, 146|465855:>>BTCGI III, 276"
465858,https://pleiades.stoa.org/places/465858,Ariaiton,,,"465858:>>BTCGI III, 305-307"
465860,https://pleiades.stoa.org/places/465860,Asca,,,"465860:>>Manni 1981, 147|465860:>>BTCGI III, 322-23"
465869,https://pleiades.stoa.org/places/465869,Bouchetos,,,"465869:>>Manni 1981, 150-51|465869:>>BTCGI IV, 213-14"
465873,https://pleiades.stoa.org/places/465873,Camarina/Hyperia Palus,,,"465873:>>Manni 1981, 102"
465874,https://pleiades.stoa.org/places/465874,Camarinensium Saltus,,,"465874:>>Manni 1981, 83|465874:http://latin.packhum.org/loc/1242/1/18/3192-3213>>Flor. 1.18.59|465874:name:camarinensium-saltus:http://latin.packhum.org/loc/1242/1/18/3192-3213>>Flor. 1.18.59"
465875,https://pleiades.stoa.org/places/465875,Camicus,,,"465875:>>Manni 1981, 102"
465876,https://pleiades.stoa.org/places/465876,Cassitana Massa,,,"465876:>>Manni 1981, 156|465876:https://books.google.com/books?id=yu9zSREo0bkC&lpg=PA460&ots=otZP7Q1rOp&dq=Cassitana%20Massa&pg=PA460#v=onepage&q=Cassitana%20Massa&f=false>>Adams 2007, 460."
465881,https://pleiades.stoa.org/places/465881,Ciefesta Hephaesta/Ciefesta,14.3263008,36.0179695,465881:loc:location-of-comino:http://www.openstreetmap.org/browse/way/23465078>Way 23465078>osm:way=23465078
465884,https://pleiades.stoa.org/places/465884,Echetla,14.6240607,37.2327642,465884:loc:osm-location:http://www.openstreetmap.org/browse/node/2843183937>Node 2843183937>osm:node=2843183937
465885,https://pleiades.stoa.org/places/465885,Eizelos,,,"465885:>>Manni 1981, 165|465885:>>BTCGI VIII, 399-400"
465886,https://pleiades.stoa.org/places/465886,Elauia,,,"465886:>>Manni 1981, 166|465886:>>BTCGI VII, 126"
465887,https://pleiades.stoa.org/places/465887,Elketion,,,"465887:>>BTCGI VII, 146-47"
465891,https://pleiades.stoa.org/places/465891,Endesa,,,"465891:>>Manni 1981, 167|465891:>>BTCGI VII, 181-82"
465892,https://pleiades.stoa.org/places/465892,Eryke,,,"465892:>>Manni 1981, 173"
465893,https://pleiades.stoa.org/places/465893,Erykes,,,"465893:>>Manni 1981, 106"
465894,https://pleiades.stoa.org/places/465894,Eukarpia,,,"465894:>>Manni 1981, 174-75|465894:>>BTCGI VII, 397-98"
465897,https://pleiades.stoa.org/places/465897,Falacron,,,"465897:>>Manni 1981, 70"
465899,https://pleiades.stoa.org/places/465899,Galaria,,,"465899:>>Manni 1981, 175-76|465899:>>BTCGI VII, 535-39"
465901,https://pleiades.stoa.org/places/465901,Gorgion/Torgion,,,"465901:>>Manni 1981, 237|465901:>>BTCGI VIII, 155-61"
465903,https://pleiades.stoa.org/places/465903,Halaesinus Fons,,,"465903:>>Manni 1981, 107|465903:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0064%3Aalphabetic+letter%3DA%3Aentry+group%3D5%3Aentry%3Dalaesa-geo>>Smith 1854 (Perseus), ALAESA"
465904,https://pleiades.stoa.org/places/465904,Helbesus/Telmissos (river),,,"465904:>>Manni 1981, 108, 124"
465907,https://pleiades.stoa.org/places/465907,Herakleia,,,"465907:>>BTCGI VII, 229-33|465907:>>Diod. 4.23.3|465907:http://data.perseus.org/citations/urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:5.43>>Hdt. 5.43|465907:name:herakleia:http://data.perseus.org/citations/urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:5.43>>Hdt. 5.43"
465915,https://pleiades.stoa.org/places/465915,Hydia,,,"465915:>>Manni 1981, 187|465915:>>BTCGI VIII, 233-37"
465917,https://pleiades.stoa.org/places/465917,Ichana,,,"465917:>>Manni 1981, 189|465917:>>BTCGI VIII, 229-30"
