uri,title,summary,pleiades_uri
https://topostext.org/place/451202UAcu,Acumincum (Pannonia),"Roman camp and settlement on the Danube, Stari Slankamen, Serbia",https://pleiades.stoa.org/places/206874
https://topostext.org/place/376310UAda,Adada (Pisidia),ancient city in Pisidia,https://pleiades.stoa.org/places/638733
https://topostext.org/place/434126UAes,Ad Aesim (Italia),"Roman road station near Scheggia, Italy",https://pleiades.stoa.org/places/412988
https://topostext.org/place/377-49UAAr,Ad Aras (Baetica),"Roman road station near La Carlota, Spain",https://pleiades.stoa.org/places/255951
https://topostext.org/place/387-10UAAr,Ad Aras (Tarraconensis),"Roman road station near Caudete, Spain",https://pleiades.stoa.org/places/265766
https://topostext.org/place/379-47UADe,Ad Decimum (Baetica),"Roman road station near Alcolea, Spain",https://pleiades.stoa.org/places/255952
https://topostext.org/place/383-31UADS,Ad Duo Solaria (Baetica),"Roman road station near Montizón, Spain",https://pleiades.stoa.org/places/265769
https://topostext.org/place/415019UAFi,Ad Fines (Tarraconensis),"Roman road station near Martorell, Spain",https://pleiades.stoa.org/places/246135
https://topostext.org/place/451074UAFi,Ad Fines (Transpadana),"Roman road station near Drubiaglio, Avigliana, Italy",https://pleiades.stoa.org/places/383545
https://topostext.org/place/360440RAdi,Adiabene (Asia),region and kingdom of northern Iran,https://pleiades.stoa.org/places/893935
https://topostext.org/place/450068UAma,Ad Martis (Alps),ancient road station in the Cottian Alps,https://pleiades.stoa.org/places/167617
https://topostext.org/place/382-39UAMo,Ad Morum (Baetica),"Roman road station near Navas de San Juan, Spain",https://pleiades.stoa.org/places/265774
https://topostext.org/place/380-39UANo,Ad Novlas (Baetica),"Roman road station near Villanueva de la Reina, Spain",https://pleiades.stoa.org/places/265777
https://topostext.org/place/400-01UANo,Ad Novlas (Tarraconensis),Roman road station in southern Spain,https://pleiades.stoa.org/places/265778
https://topostext.org/place/387-12UAPa,Ad Palem? (Baetica),"Roman road station near Cerro de los Santos, Spain",https://pleiades.stoa.org/places/265779
https://topostext.org/place/366-62UAPo,Ad Portum (Baetica),"Roman road station near Doña Blanca, El Puerto de Santa María, Spain",https://pleiades.stoa.org/places/255955
https://topostext.org/place/420200UAdQ,Ad Quintum station (Illyria),"ruins of Roman station on via Egnatia, SW of Bradashesh, Albania",https://pleiades.stoa.org/places/481701
https://topostext.org/place/377131UAdr,Adranon?/Monte Adranone (Sicily),"Excavated 5th-3rd c. BCE town with temples, identity unclear, Monte Adranone, Sambuca, Sicily",https://pleiades.stoa.org/places/462073
https://topostext.org/place/367331UAdr,Adrassos (Cilicia),"ancient town of Cilicia, modern Balabolu, Karaman, Turkey",https://pleiades.stoa.org/places/648549
https://topostext.org/place/450121UAdr,Adria (Umbria),"Greek/Etruscan settlement in Umbria, the modern Adria, Veneto, Italy",https://pleiades.stoa.org/places/393436
https://topostext.org/place/46590LAdu,Adula mountain (Alps),part of Swiss Alps containing Mt. Adula or Rheinwaldhorn,https://pleiades.stoa.org/places/194037
https://topostext.org/place/414153UAec,Aecae (Italia),ancient Italian town,https://pleiades.stoa.org/places/442450
https://topostext.org/place/419129UAef,Aefula (Latium),an ancient city in Latium,https://pleiades.stoa.org/places/422821
https://topostext.org/place/381253WAeg,Aegean Sea (Hellas),Aegean Sea between the Greek mainland and Anatolia,https://pleiades.stoa.org/places/560221
https://topostext.org/place/419330UAeg,Aegialus (Paphlagonia),former coastal town in ancient Paphlagonia,https://pleiades.stoa.org/places/844852
https://topostext.org/place/371108IAeg,Aegimouros island (Libya),"islands between Carthage and Sicily, Zembra and Zembretta, Tunisia",https://pleiades.stoa.org/places/314854
https://topostext.org/place/378124LAeg,Aegithallus (Sicily),"promontory of ancient Sicily, with small fortified settlement",https://pleiades.stoa.org/places/462083
https://topostext.org/place/373221RAeg,Aegytis (Arcadia),ancient district of Arcadia in Greece,https://pleiades.stoa.org/places/570053
https://topostext.org/place/442152UAen,Aenona (Dalmatia),ancient settlement on the site of today's Nin,https://pleiades.stoa.org/places/197094
https://topostext.org/place/421010UAes,Aeso (Iberia),"ancient city of Iberia, nowadays Isona",https://pleiades.stoa.org/places/246147
https://topostext.org/place/392235FGou,Ag. Anastasia tower (Skiathos),"Hellenistic watchtower beside Ag. Anastasia chapel in Gournia (Pyrgi), Skiathos, Thessaly",https://pleiades.stoa.org/places/540592
https://topostext.org/place/370247XAan,Ag. Andreas exc. (Siphnos),"Mycenaean acropolis excavated on the hill of Agios Andreas, Siphnos Cyclades",https://pleiades.stoa.org/places/589659
https://topostext.org/place/411242XAth,Ag. Athanasios site (Drama),Roman site in Drama Macedonia,https://pleiades.stoa.org/places/501328
https://topostext.org/place/376000UAga,Agatucci? (Iberia),"Ancient town Agatucci?, Alicún de Ortega, ES",https://pleiades.stoa.org/places/265784
https://topostext.org/place/388224SADe,Ag. Demetrios (Phthiotis),"Blocks from a Classical sanctuary at ruined Ag. Demetrios church 2 km NW of Kouvelos village, Phthiotida Central Greece",https://pleiades.stoa.org/places/540593
https://topostext.org/place/378208EADe,Ag. Dimitrios church (Zakynthos),"Medieval church with Hellenistic and Roman spolia, Melinado Zakynthos Ionian Islands",https://pleiades.stoa.org/places/530774
https://topostext.org/place/377243SAEi,Ag. Eirene exc. (Kea),"Neolithic to Bronze Age promontory settlement and sanctuary near Vourkari, Kea Attica",https://pleiades.stoa.org/places/570033
https://topostext.org/place/353330SAei,Ag. Eirini (Cyprus),"Late Bronze Age sanctuary with figurines near Ag. Eirini/Akdeniz, Cyprus",https://pleiades.stoa.org/places/707438
https://topostext.org/place/367243VAHe,Ag. Eleni site (Melos),Roman to Late Antique villa near Ag. Eleni church SW of Emporeios in Melos Cyclades,https://pleiades.stoa.org/places/570035
https://topostext.org/place/355110UAgg,Aggar (Libya),ancient town near Thapsus in modern Tunisia,https://pleiades.stoa.org/places/324658
https://topostext.org/place/357092UAgg,Aggar (Libya),archaeological site in Tunisia,https://pleiades.stoa.org/places/324659
https://topostext.org/place/390266XAGe,Ag. Georgios site (Lesbos),Archaic site in Lesvos Aegean,https://pleiades.stoa.org/places/550408
https://topostext.org/place/370246FAGe,Ag. Georgios tower (Siphnos),foundations of a Classical tower at Ag. Giorgios church on the north tip of Siphnos Cyclades,https://pleiades.stoa.org/places/589663
https://topostext.org/place/393204XAgi,Agia site (Preveza),Hellenistic site in Preveza Epirus,https://pleiades.stoa.org/places/530773
https://topostext.org/place/377244QAIo,Ag. Ioannis Khalara (Kea),Archaic to Hellenistic mine works (for iron ore or red ochre/miltos) in Kea Attica,https://pleiades.stoa.org/places/570037
https://topostext.org/place/386207SAIo,Ag. Ioannis Rodakis (Leukas),monastery built using remains from a Classical sanctuary north of Marantochori in Lefkada Ionian Islands,https://pleiades.stoa.org/places/530776
https://topostext.org/place/377267FAIo,Ag. Ioannis site (Samos),Archaic to Roman fort near Ag. Ioannis in Samos Aegean,https://pleiades.stoa.org/places/599475
https://topostext.org/place/368245PKim,Agios Andreas site (Kimolos),"site of the polis of Kimolos, with scanty Archaic to Late Antique remains, some under water, the modern Ag. Andreas on Kimolos, Cyclades",https://pleiades.stoa.org/places/589867
https://topostext.org/place/386216STax,Agios Ilias Taxiarchis temple (Aitolia),"scant remains of an Archaic temple on Agios. Ilias hill NE of Taxiarchis, Aitoloakarnania",https://pleiades.stoa.org/places/541125
https://topostext.org/place/410238FAKh,Ag. Khristophoros (Serres),Hellenistic to Roman fortified settlement on a hill 5 km north of Ag. Khristophoros in Serres Macedonia,https://pleiades.stoa.org/places/501329
https://topostext.org/place/395206FAKy,Ag. Kyriake fort (Thesprotia),Hellenistic to Roman fort near Ag. Kyriake in Thesprotia Epirus,https://pleiades.stoa.org/places/530777
https://topostext.org/place/367245XAKy,Ag. Kyriake site (Melos),Late Antique commercial/mining site west of Palaiochori in Melos Cyclades,https://pleiades.stoa.org/places/570038
https://topostext.org/place/376243FAma,Ag. Marina tower (Kea),"Ancient tower, preserved to 8 meters at Ag. Marina, Tzia in Kea Attica",https://pleiades.stoa.org/places/570039
https://topostext.org/place/348329EAma,Ag. Mavri EC church (Cyprus),"excavated EC church near Ag. Mavri, near Alassa in Limassol Cyprus",https://pleiades.stoa.org/places/707445
https://topostext.org/place/386209XAMi,Ag. Minas site (Kalamos),"Classical to Hellenistic settlement traces on the hill of Ag. Minas, Episkopi, Kalamos island (ancient Karnion), Aitoloakarnania",https://pleiades.stoa.org/places/530778
https://topostext.org/place/356236UAgn,Agneion? (Crete),"Roman settlement traces, possibly Agneion, and sanctuary of Apollo at Ag. Sostis bay in Chania Crete",https://pleiades.stoa.org/places/589701
https://topostext.org/place/370247XAni,Ag. Nikitas exc. (Siphnos),Archaic fortified site in Siphnos Cyclades,https://pleiades.stoa.org/places/589666
https://topostext.org/place/390233XHel,Ag. Nikolaos site (Euboea),"Prehistoric and archaic site at Kherronisi promontory, Ag. Nikolaos below Ellinika, Euboia, Central Greece",https://pleiades.stoa.org/places/540809
https://topostext.org/place/391265XANi,Ag. Nikolaos site (Lesbos),Archaic site in Lesvos Aegean,https://pleiades.stoa.org/places/550410
https://topostext.org/place/395213EAPa,Ag. Panagia site (Ioannina),"Classical to Hellenistic wall on Ag. Panagia ridge SW of Pramanda in Ioannina, Epirus",https://pleiades.stoa.org/places/530779
https://topostext.org/place/399226SApo,Ag. Paraskevi Apollo sanct. (Larisa),"Alleged sanctuary of Apollo near Tempe, Ag. Paraskevi in Larisa Thessaly",https://pleiades.stoa.org/places/540648
https://topostext.org/place/384238FAPa,Ag. Paraskevi site (Euboea),"Archaic to Roman walls and traces N and E of Ag. Paraskevi chapel, Psakhna, Euboia Central Greece",https://pleiades.stoa.org/places/540595
https://topostext.org/place/349248XAPa,Ag. Pavlos site (Crete),Roman site in Irakleio Crete,https://pleiades.stoa.org/places/589667
https://topostext.org/place/411237FAPn,Ag. Pneuma site (Serres),"Roman to Late Antique fortified settlement 1-2 km ΝW of Ag. Pneuma, on Gradeska hill, and quarry in Serres Macedonia",https://pleiades.stoa.org/places/501330
https://topostext.org/place/389213RAgr,Agraiis tribe (Aitolia),"Aitolian tribe N of Stratos, whose capital may have been near Sardinia, Aitoloakarnania",https://pleiades.stoa.org/places/530784
https://topostext.org/place/425230RAgr,Agrianes (Thrace),ancient Thracian tribe inhabiting the upper Strymon valley in modern Bulgaria,https://pleiades.stoa.org/places/481704
https://topostext.org/place/390211FAgr,Agrilies fort (Aitolia),"small Classical to Hellenistic fort just N of Menidi, Aitoloakarnania West Greece",https://pleiades.stoa.org/places/530785
https://topostext.org/place/381239FAgr,Agriliki fort (Attica),"Classical to Hellenistic rubble fort, on spur 209, Mt. Agrieliki, Nea Makri Attiki",https://pleiades.stoa.org/places/579847
https://topostext.org/place/387210EASo,Ag. Sophia EC church (Akarnania),"Excavated EC church of Ag. Sophia E of Mytikas, Aitoloakarnania West Greece",https://pleiades.stoa.org/places/530781
https://topostext.org/place/370247QAso,Ag. Sostes (Siphnos),Archaic iron mine near Ag. Sostis in Siphnos Cyclades,https://pleiades.stoa.org/places/589671
https://topostext.org/place/348328EAst,Ag. Stephanos EC church (Cyprus),"excavated EC church at Ag. Stephanos, S of Pakhna in Nicosia Cyprus",https://pleiades.stoa.org/places/707448
https://topostext.org/place/349330GAth,Ag. Theodoros (Cyprus),excavated cemetery near Ag. Theodoros in Limassol Cyprus,https://pleiades.stoa.org/places/707449
https://topostext.org/place/384242XAtr,Ag. Triada exc. (Euboea),"Classical site SE of Krieza, above Dystos lake, in Euboia Central Greece",https://pleiades.stoa.org/places/540596
https://topostext.org/place/347331SAty,Ag. Tykhonas (Cyprus),"temple near Ag. Tykhonas, NW Amathous in Limassol, Cyprus, Archaic to Roman.",https://pleiades.stoa.org/places/707451
https://topostext.org/place/468128UAgu,Aguntum (Alos),former Roman municipality in East Tyrol,https://pleiades.stoa.org/places/187265
https://topostext.org/place/389215XAVa,Ag. Vasileios site (Aitolia),"Classical site now submerged in Lake Kremaston, Aitoloakarnania West Greece",https://pleiades.stoa.org/places/540597
https://topostext.org/place/389234XAVa,Ag. Vasileios site (Euboea),"fortified Classical site on an islet NE of Angali, Euboia, Central Greece",https://pleiades.stoa.org/places/540598
https://topostext.org/place/393233LAia,Aianteion cape (Magnesia),"promontory, the modern Trikeri in Magnesia Thessaly",https://pleiades.stoa.org/places/540600
https://topostext.org/place/400262UAia,Aianteion (Troad),town in ancient Troad,https://pleiades.stoa.org/places/501334
https://topostext.org/place/398265WAid,Aidoneus river (Troad),"river flowing by ancient Marpessos, the Ilica, tributary of Scamander, in Turkey",https://pleiades.stoa.org/places/550416
https://topostext.org/place/392206XAid,Aidonia site (Preveza),Classical site in Preveza Epirus,https://pleiades.stoa.org/places/530786
https://topostext.org/place/372217LAig,Aigaleon Mt. (Messenia),"mountain, the modern Aigaleon in Messenia Peloponnese",https://pleiades.stoa.org/places/570041
https://topostext.org/place/379236LAig,Aigaleos Mt. (Attica),"mountain, the modern Aigaleo, Pikilo, Zacharitsa, closing the plain of Athens, Attiki",https://pleiades.stoa.org/places/579851
https://topostext.org/place/383243IAig,Aigilea (Euboea),"island, the modern Styra, between Euboea and Attika, Central Greece",https://pleiades.stoa.org/places/540605
https://topostext.org/place/420340UAig,Aiginetes (Paphlagonia),"ancient settlement and river, Abana (Kastamonu) Turkey",https://pleiades.stoa.org/places/844853
https://topostext.org/place/434069HAig,Aigitna/Oxybius (Liguria),"port town of the Oxybii, probably Agay, France",https://pleiades.stoa.org/places/162328
https://topostext.org/place/384239UAig,Aiglepheira (Euboea),"deme of Eretria, unlocated, in Euboia Central Greece",https://pleiades.stoa.org/places/540609
https://topostext.org/place/403266UAig,Aigospotamos (Thrace),"Classical settlement on the Thracian Chersonnese, E of Sutluce, Canakkale, Turkey",https://pleiades.stoa.org/places/501336
https://topostext.org/place/271307REgy,Aigyptos (Egypt),the modern Egypt on the Nile river,https://pleiades.stoa.org/places/981503
https://topostext.org/place/452288UAig,Aigyssos (Dacia),"Getic town on Danube with Roman ruins, Tulcea, Romania",https://pleiades.stoa.org/places/216694
https://topostext.org/place/351249UAin,Aina (Crete),Hellenistic settlement near Kastelli in Irakleio Crete,https://pleiades.stoa.org/places/589677
https://topostext.org/place/315275IAin,Ainesippeia islands (Egypt),Small islands off the Mediterranean coast of Egypt,https://pleiades.stoa.org/places/716505
https://topostext.org/place/315255LAin,Ainesisphyra? Akron (Egypt),"An ancient place, cited: None",https://pleiades.stoa.org/places/716506
https://topostext.org/place/385226UPhl,Aiolidai? (Boeotia),"Hellenistic fortification at Bania/Palaiopyrgos, E of Arachova, possibly Aiolidai or Phlygonion",https://pleiades.stoa.org/places/540612
https://topostext.org/place/391171WAis,Aisaros river (Magna Graecia),"river of myth, the modern Esaro near Crotone, Italy",https://pleiades.stoa.org/places/452258
https://topostext.org/place/376149PAit,Aitna/Aetna (Sicily),"Archaic to Late Antique polis, Paterno in Sicily, Italy",https://pleiades.stoa.org/places/465922
https://topostext.org/place/386215RAit,Aitolia region (Aitolia),"ancient region and people, in Aitoloakarnania, West Greece",https://pleiades.stoa.org/places/540591
https://topostext.org/place/392296UAiz,Aizanoi (Phrygia),"major city of Phrygia with well-preserved Zeus temple, the modern Cavdarhisar, Turkey",https://pleiades.stoa.org/places/609292
https://topostext.org/place/295312UAka,Akanthonpolis (Egypt),"an ancient town of Egypt, modern Kafr Ammar/Kafr Tarkhan",https://pleiades.stoa.org/places/736884
https://topostext.org/place/367299UAka,Akarassos (Kabalia),"ancient city in Kabalia, Turkey",https://pleiades.stoa.org/places/642508
https://topostext.org/place/388210RAka,Akarnania region (Akarnania),ancient region and people in Aitoloakarnania West Greece,https://pleiades.stoa.org/places/530767
https://topostext.org/place/407248HPyr,Akeratos tower (Thasos),"Classical to Hellenistic lighthouse, with inscription (IGXII,8 683) at the NE entry of Potamia bay, Thasos Macedonia",https://pleiades.stoa.org/places/501586
https://topostext.org/place/378153WAke,Akesines/Asines river (Sicily),"river near Naxos, Sicily, the modern Alcantara",https://pleiades.stoa.org/places/462103
https://topostext.org/place/293710WAke,Akesines river (India),"the modern Chenab, Sanskrit Asikni, tributary of the Indus in Punjab",https://pleiades.stoa.org/places/59664
https://topostext.org/place/413236XAkh,Akhladokhori site (Drama),Roman site in Drama Macedonia,https://pleiades.stoa.org/places/501340
https://topostext.org/place/385229LAko,Akontion Mt. (Boeotia),"mountain, the modern Orchomenos in Viotia Central Greece",https://pleiades.stoa.org/places/543617
https://topostext.org/place/401244LAkr,Akrathos cape (Chalkidike),"promontory, the modern Cape Akrathos in Halkidiki Macedonia",https://pleiades.stoa.org/places/501342
https://topostext.org/place/386217UAkr,Akripoi (Aetolia),unlocated ancient city in NW Greece,https://pleiades.stoa.org/places/143620624
https://topostext.org/place/374267IAkr,Akrite (Arkoi),"island, the modern Arkoi, Dodecanese Greece",https://pleiades.stoa.org/places/599477
https://topostext.org/place/378218UAkr,Akroreia region (Eleia),ancient region and people in Eleia Peloponnese,https://pleiades.stoa.org/places/570060
https://topostext.org/place/364254XAkr,Akrotiri exc. (Thera),"important Minoan Bronze Age settlement buried by a volcanic eruption, Thera, Cyclades.",https://pleiades.stoa.org/places/599478
https://topostext.org/place/444059UAla,Alabonte (Alps),"Roman road station near Monêtier-Allemont, France",https://pleiades.stoa.org/places/167628
https://topostext.org/place/350334UAla,Alampria? (Cyprus),"settlement near Alampra in Nicosia, Cyprus, Classical to Late Antique.",https://pleiades.stoa.org/places/707459
https://topostext.org/place/439059UAla,Alaunium (Alps),"Roman road station near Notre-Dame des Anges, France",https://pleiades.stoa.org/places/157800
https://topostext.org/place/442060UAlH,Alba Helviorum (Gallia),"excavated Roman town with theatre, capital of the Helvii, near Alba-la-Romaine, France",https://pleiades.stoa.org/places/167629
https://topostext.org/place/407465RAlb,Albania (Caucasus),"region and people of the S. Caucasus, primarily in modern Azerbaijan",https://pleiades.stoa.org/places/863731
https://topostext.org/place/439021UAlb,Albiga (Gallia),"Ancient civitas Albiga, modern Albi",https://pleiades.stoa.org/places/246155
https://topostext.org/place/467094WAlb,Albula (Alps),river in Switzerland,https://pleiades.stoa.org/places/413007
https://topostext.org/place/440082UAlI,Album Ingaunum (Liguria),"Coastal town of the Ingauni, with amphitheatre, etc, Albenga, Italy",https://pleiades.stoa.org/places/157803
https://topostext.org/place/370354LAle,Aleion Plain (Cilicia),flat region of Cilicia noted by ancient authors,https://pleiades.stoa.org/places/648554
https://topostext.org/place/378223LAle,Alesion Mt. (Arkadia),mountain south of Mantineia in Arkadia Peloponnese,https://pleiades.stoa.org/places/570064
https://topostext.org/place/401181UAle,Aletium (Sallentinum),ancient city of the Sallentini in Italy,https://pleiades.stoa.org/places/442495
https://topostext.org/place/343622UAle,Alexandria Ariana (Bactria),city in Afghanistan,https://pleiades.stoa.org/places/961874
https://topostext.org/place/329737UAle,Alexandria Bucephalous (India),ancient city founded by Alexander the Great in Pakistan,https://pleiades.stoa.org/places/59750
https://topostext.org/place/403696UAle,Alexandria Eschate (),"city founded by Alexander the Great, at the south-western end of the Fergana Valley",https://pleiades.stoa.org/places/59672
https://topostext.org/place/316618UAle,Alexandria Prophthasia (Bactria),ancient city of Drangiana,https://pleiades.stoa.org/places/29718
https://topostext.org/place/378208XKat,Alikanas site (Zakynthos),"Mycenaean tholos tomb and house were excavated at Akrotiri/Alikanas, Zakynthos Ionian Islands",https://pleiades.stoa.org/places/530933
https://topostext.org/place/413213UAlk,Alkomena (Paionia),Hellenistic to Roman settlement in North Macedonia,https://pleiades.stoa.org/places/481713
https://topostext.org/place/350334QAlm,Almyras (Cyprus),"mine near Ag. Varvara, SW Alampra in Nicosia, Cyprus, Archaic to Hellenistic.",https://pleiades.stoa.org/places/707460
https://topostext.org/place/385-02UAlo,Alonis (Iberia),"coastal town, Greek foundation, possibly Villajoyosa, Spain",https://pleiades.stoa.org/places/265796
https://topostext.org/place/388229PAlo,Alope (East Lokris),"Archaic to Hellenistic polis on low coastal hills W of Ag. Aikaterini, Phthiotida Central Greece",https://pleiades.stoa.org/places/540621
https://topostext.org/place/403262IAlo,Alopekonnesos (Propontis),"island, the modern Buyuk Kemikli Burnu, Marmara Turkey",https://pleiades.stoa.org/places/507364
https://topostext.org/place/441073LAlp,Alps Mt. (Gallia),"mountain range between Gallia and Italia, the Alps",https://pleiades.stoa.org/places/783
https://topostext.org/place/418158WAlt,Althaenus (Latium),ancient river of south Italy mentioned by Lycophron,https://pleiades.stoa.org/places/442462
https://topostext.org/place/386260XAma,Amades site (Chios),Classical site in Chios Aegean,https://pleiades.stoa.org/places/550429
https://topostext.org/place/371366LAma,Amanos Mt. (Cilicia),"Mountain range separating Cilicia from Syria, Nur Daglari, Turkey",https://pleiades.stoa.org/places/658376
https://topostext.org/place/405196UAma,Amantia (Epiros),"Fortified settlement of ancient Epiros, with stadium, Ploca, Vlora, Albania.",https://pleiades.stoa.org/places/481715
https://topostext.org/place/373268LAma,Amazonion cape (Patmos),"promontory, the modern Geranos, Patmos in Patmos Dodecanese",https://pleiades.stoa.org/places/599482
https://topostext.org/place/375317UAmb,Amblada (Pisidia),"Hellenistic-Roman city of Pisidia, on Asartepe of Sehdisehir, Konya",https://pleiades.stoa.org/places/638741
https://topostext.org/place/390209UAmb,Ambracus (Arta),"Classical to Roman port and fort, Phidokastro in Arta Epirus",https://pleiades.stoa.org/places/530796
https://topostext.org/place/437041UAmb,Ambrussum (Gallia),"Roman town and bridge, Pont-Ambroix, France",https://pleiades.stoa.org/places/147990
https://topostext.org/place/383218WAme,Ameilichos R. (Achaia),"or Meilichos, river, the modern Belbetsianiko in Achaia, Peloponnese",https://pleiades.stoa.org/places/570069
https://topostext.org/place/420127UAme,Ameriola (Latium),"ancient city in Latium, Italy",https://pleiades.stoa.org/places/438671
https://topostext.org/place/532074WAmi,Amisia R. (Germania),"river of Germany, the Ems",https://pleiades.stoa.org/places/98910
https://topostext.org/place/356085UHai,Ammaedara (Libya),archaeological site in Tunisia,https://pleiades.stoa.org/places/324665
https://topostext.org/place/350340VAmm,Ammos tou Kampouri site (Cyprus),"villa E of Ag. Napa in Famagusta, Cyprus, Roman.",https://pleiades.stoa.org/places/707464
https://topostext.org/place/354246XAmn,Amnatos site (Crete),Classical site in Rethymno Crete,https://pleiades.stoa.org/places/589681
https://topostext.org/place/369282UAmn,Amnista (Caria),"Hellenistic settlement known from inscriptions, in Caria (Aegean Turkey)",https://pleiades.stoa.org/places/599483
https://topostext.org/place/378268LAmp,Ampelos Mt. (Samos),"mountain, the modern Karbounis in Samos Aegean",https://pleiades.stoa.org/places/599486
https://topostext.org/place/352245XAmp,Ampelos site (Crete),"Classical traces E of Koxare, Rethymno Crete",https://pleiades.stoa.org/places/589685
https://topostext.org/place/379236LAmp,Amphiale cape (Attica),"promontory of Attica, likely the metochi of Skaramanga, West Attiki",https://pleiades.stoa.org/places/579860
https://topostext.org/place/378215PAmp,Amphidolia (Eleia),Archaic to Roman polis in Eleia Peloponnese Greece,https://pleiades.stoa.org/places/570073
https://topostext.org/place/368228UAmp,Amphigeneia? (Messenia),"lost Homeric city, possibly at Bronze Age excavated tomb/settlement E of Mouriatada, Messinia",https://pleiades.stoa.org/places/573083
https://topostext.org/place/392227WAmp,Amphrysos river (Phthiotis),River of Phthiotis flowing in the Krokrion plain near ancient Halos,https://pleiades.stoa.org/places/543625
https://topostext.org/place/368060WAmp,Ampsaga river (Libya),the modern Rhumel or Oued El Kebir in Algeria.,https://pleiades.stoa.org/places/305029
https://topostext.org/place/413134UAmy,Amyclae (Italia),"ancient coastal city, partly legendary, near Fundi in Italy",https://pleiades.stoa.org/places/438675
https://topostext.org/place/409226UAmy,Amydon/Abydon (Paionia),"Homeric city of Paionia, possibly a settlement mound near Axiochori",https://pleiades.stoa.org/places/494527
https://topostext.org/place/370276UAmy,Amynanda (Caria),ancient town possibly at Alakilise east of Bodrum,https://pleiades.stoa.org/places/599488
https://topostext.org/place/380313UAna,Anabura (Pisidia),"ancient town in Pisidia, Turkey",https://pleiades.stoa.org/places/638742
https://topostext.org/place/411290UAna,Anaplous (Thrace),Ancient locality on the European shore of the Bosphorus,https://pleiades.stoa.org/places/520958
https://topostext.org/place/372-74WAna,Ana river (Lusitania),"border river of Iberia, the modern Guadiana, Spain/Portugal",https://pleiades.stoa.org/places/255976
https://topostext.org/place/379273RAna,Anatolia,peninsula in West Asia,https://pleiades.stoa.org/places/837
https://topostext.org/place/379298UAna,Anaua (Phrygia),town of ancient Phrygia,https://pleiades.stoa.org/places/638743
https://topostext.org/place/393228WAna,Anauros R. (Magnesia),"river in Magnesia, Thessaly",https://pleiades.stoa.org/places/540634
https://topostext.org/place/353256XAna,Anavlokhos site (Crete),"Geometric/Archaic site with wall, cistern, tomb remains E of Vrachasi, Lasithi Crete",https://pleiades.stoa.org/places/589691
https://topostext.org/place/380238LAnc,Anchesmos mt. (Attica),"small, much-quarried mountain, modern Tourkovouni, with oblong platform, base for Zeus Anchesmios, on N summit above Filothei, Attiki",https://pleiades.stoa.org/places/579868
https://topostext.org/place/396271UAnd,Andeira (Troad),lost settlement near Astyra and Chryse,https://pleiades.stoa.org/places/550467
https://topostext.org/place/437165UAnd,Andetrium (Illyria),Roman military town in Illyria,https://pleiades.stoa.org/places/197115
https://topostext.org/place/367244VAng,Angathia site (Melos),Hellenistic to Roman villa near Angathia in Melos Cyclades,https://pleiades.stoa.org/places/570081
https://topostext.org/place/408238WAng,Angites R. (Serres),"river, the modern Angites in Serres, Macedonia",https://pleiades.stoa.org/places/501350
